Symbol,Date,Exchange,TOD,Volume 
BAC,20140210,Direct Edge X,Open,0
BAC,20140210,Direct Edge X,After-Hours,388977
BAC,20140210,Direct Edge X,Close,0
BAC,20140210,NASDAQ OMX,Regular,6953302
BAC,20140210,NASDAQ OMX,Open,200
BAC,20140210,NASDAQ OMX,After-Hours,58393
BAC,20140210,NASDAQ OMX,Close,32
BAC,20140210,Direct Edge A,Regular,3414937
BAC,20140210,Direct Edge A,Open,0
BAC,20140210,Direct Edge A,After-Hours,700
BAC,20140210,Direct Edge A,Close,0
BAC,20140210,CBOE,Regular,634840
BAC,20140210,CBOE,Open,0
BAC,20140210,CBOE,After-Hours,0
BAC,20140210,CBOE,Close,0
BAC,20140210,NYSE,Regular,17046865
BAC,20140210,NYSE,Open,1898442
BAC,20140210,NYSE,After-Hours,0
BAC,20140210,NYSE,Close,1556833
BAC,20140210,BATS Y,Regular,3743366
BAC,20140210,BATS Y,Open,0
BAC,20140210,BATS Y,After-Hours,1200
BAC,20140210,BATS Y,Close,0
BAC,20140210,NASDAQ OMX PSX,Regular,852872
BAC,20140210,NASDAQ OMX PSX,Open,0
BAC,20140210,NASDAQ OMX PSX,After-Hours,1700
BAC,20140210,NASDAQ OMX PSX,Close,0
BAC,20140210,Chicago,Regular,14100
BAC,20140210,Chicago,Open,0
BAC,20140210,Chicago,After-Hours,0
BAC,20140210,Chicago,Close,0
BAC,20140210,National,Regular,375595
BAC,20140210,National,Open,0
BAC,20140210,National,After-Hours,0
BAC,20140210,National,Close,0
BAC,20140210,NASDAQ OMX BX,Regular,6629981
BAC,20140210,NASDAQ OMX BX,Open,0
BAC,20140210,NASDAQ OMX BX,After-Hours,620
BAC,20140210,NASDAQ OMX BX,Close,0
BAC,20140709,NASDAQ OMX BX,Regular,2667130
BAC,20140709,NASDAQ OMX BX,Open,0
BAC,20140709,NASDAQ OMX BX,After-Hours,300
BAC,20140709,NASDAQ OMX BX,Close,0
BAC,20140709,NYSE Arca SM,Regular,3773166
BAC,20140709,NYSE Arca SM,Open,260
BAC,20140709,NYSE Arca SM,After-Hours,104763
BAC,20140709,NYSE Arca SM,Close,3330
BAC,20140709,FINRA,Regular,16652263
BAC,20140709,FINRA,Open,0
BAC,20140709,FINRA,After-Hours,0
BAC,20140709,FINRA,Close,0
BAC,20140709,BATS,Regular,3177274
BAC,20140709,BATS,Open,0
BAC,20140709,BATS,After-Hours,29470
BAC,20140709,BATS,Close,0
BAC,20140709,Direct Edge X,Regular,3691095
BAC,20140709,Direct Edge X,Open,0
BAC,20140709,Direct Edge X,After-Hours,245065
BAC,20140709,Direct Edge X,Close,0
BAC,20140709,NASDAQ OMX,Regular,4132077
BAC,20140709,NASDAQ OMX,Open,200
BAC,20140709,NASDAQ OMX,After-Hours,68869
BAC,20140709,NASDAQ OMX,Close,9600
BAC,20140709,Direct Edge A,Regular,1823882
BAC,20140709,Direct Edge A,Open,0
BAC,20140709,Direct Edge A,After-Hours,2700
BAC,20140709,Direct Edge A,Close,0
BAC,20140709,Chicago,Regular,40
BAC,20140709,Chicago,Open,0
BAC,20140709,Chicago,After-Hours,0
BAC,20140709,Chicago,Close,0
BAC,20140709,NASDAQ OMX PSX,Regular,226705
BAC,20140709,NASDAQ OMX PSX,Open,0
BAC,20140709,NASDAQ OMX PSX,After-Hours,0
BAC,20140709,NASDAQ OMX PSX,Close,0
BAC,20140709,NYSE,Regular,5923548
BAC,20140709,NYSE,Open,525408
BAC,20140709,NYSE,After-Hours,0
BAC,20140709,NYSE,Close,1458096
BAC,20140709,BATS Y,Regular,1907896
BAC,20140709,BATS Y,Open,0
BAC,20140709,BATS Y,After-Hours,500
BAC,20140709,BATS Y,Close,0
BAC,20140106,NYSE Arca SM,Regular,6067939
BAC,20140106,NYSE Arca SM,Open,740
BAC,20140106,NYSE Arca SM,After-Hours,293678
BAC,20140106,NYSE Arca SM,Close,100
BAC,20140106,FINRA,Regular,48032360
BAC,20140106,FINRA,Open,0
BAC,20140106,FINRA,After-Hours,0
BAC,20140106,FINRA,Close,0
BAC,20140106,BATS,Regular,5848166
BAC,20140106,BATS,Open,0
BAC,20140106,BATS,After-Hours,79252
BAC,20140106,BATS,Close,0
BAC,20140106,Direct Edge X,Regular,9612573
BAC,20140106,Direct Edge X,Open,0
BAC,20140106,Direct Edge X,After-Hours,551566
BAC,20140106,Direct Edge X,Close,0
BAC,20140106,NASDAQ OMX,Regular,9061552
BAC,20140106,NASDAQ OMX,Open,100
BAC,20140106,NASDAQ OMX,After-Hours,49164
BAC,20140106,NASDAQ OMX,Close,100
BAC,20140106,Direct Edge A,Regular,5298839
BAC,20140106,Direct Edge A,Open,0
BAC,20140106,Direct Edge A,After-Hours,5200
BAC,20140106,Direct Edge A,Close,0
BAC,20140106,CBOE,Regular,184860
BAC,20140106,CBOE,Open,0
BAC,20140106,CBOE,After-Hours,0
BAC,20140106,CBOE,Close,0
BAC,20140106,NYSE,Regular,14739528
BAC,20140106,NYSE,Open,1501979
BAC,20140106,NYSE,After-Hours,0
BAC,20140106,NYSE,Close,2136943
BAC,20140106,NASDAQ OMX BX,Regular,6084868
BAC,20140106,NASDAQ OMX BX,Open,0
BAC,20140106,NASDAQ OMX BX,After-Hours,1500
BAC,20140106,NASDAQ OMX BX,Close,0
BAC,20140106,NASDAQ OMX PSX,Regular,438347
BAC,20140106,NASDAQ OMX PSX,Open,0
BAC,20140106,NASDAQ OMX PSX,After-Hours,100
BAC,20140106,NASDAQ OMX PSX,Close,0
BAC,20140106,Chicago,Regular,363000
BAC,20140106,Chicago,Open,0
BAC,20140106,Chicago,After-Hours,0
BAC,20140106,Chicago,Close,0
BAC,20140106,National,Regular,1248202
BAC,20140106,National,Open,0
BAC,20140106,National,After-Hours,0
BAC,20140106,National,Close,0
BAC,20140106,BATS Y,Regular,3124525
BAC,20140106,BATS Y,Open,0
BAC,20140106,BATS Y,After-Hours,6400
BAC,20140106,BATS Y,Close,0
BAC,20140627,NASDAQ OMX BX,Regular,2293749
BAC,20140627,NASDAQ OMX BX,Open,0
BAC,20140627,NASDAQ OMX BX,After-Hours,0
BAC,20140627,NASDAQ OMX BX,Close,0
BAC,20140627,NYSE Arca SM,Regular,2852893
BAC,20140627,NYSE Arca SM,Open,100
BAC,20140627,NYSE Arca SM,After-Hours,42204
BAC,20140627,NYSE Arca SM,Close,300
BAC,20140627,FINRA,Regular,24527705
BAC,20140627,FINRA,Open,0
BAC,20140627,FINRA,After-Hours,0
BAC,20140627,FINRA,Close,0
BAC,20140627,BATS,Regular,2359016
BAC,20140627,BATS,Open,0
BAC,20140627,BATS,After-Hours,17877
BAC,20140627,BATS,Close,0
BAC,20140627,Direct Edge X,Regular,3995815
BAC,20140627,Direct Edge X,Open,0
BAC,20140627,Direct Edge X,After-Hours,164122
BAC,20140627,Direct Edge X,Close,0
BAC,20140627,NASDAQ OMX,Regular,2824511
BAC,20140627,NASDAQ OMX,Open,4
BAC,20140627,NASDAQ OMX,After-Hours,11400
BAC,20140627,NASDAQ OMX,Close,583
BAC,20140627,Direct Edge A,Regular,1587945
BAC,20140627,Direct Edge A,Open,0
BAC,20140627,Direct Edge A,After-Hours,1200
BAC,20140627,Direct Edge A,Close,0
BAC,20140627,Chicago,Regular,296216
BAC,20140627,Chicago,Open,0
BAC,20140627,Chicago,After-Hours,0
BAC,20140627,Chicago,Close,0
BAC,20140627,NASDAQ OMX PSX,Regular,136184
BAC,20140627,NASDAQ OMX PSX,Open,0
BAC,20140627,NASDAQ OMX PSX,After-Hours,0
BAC,20140627,NASDAQ OMX PSX,Close,0
BAC,20140627,NYSE,Regular,6110130
BAC,20140627,NYSE,Open,628694
BAC,20140627,NYSE,After-Hours,0
BAC,20140627,NYSE,Close,9959493
BAC,20140627,BATS Y,Regular,2504699
BAC,20140627,BATS Y,Open,0
BAC,20140627,BATS Y,After-Hours,200
BAC,20140627,BATS Y,Close,0
BAC,20140103,NYSE Arca SM,Regular,7928989
BAC,20140103,NYSE Arca SM,Open,4020
BAC,20140103,NYSE Arca SM,After-Hours,366222
BAC,20140103,NYSE Arca SM,Close,600
BAC,20140103,FINRA,Regular,57930195
BAC,20140103,FINRA,Open,0
BAC,20140103,FINRA,After-Hours,0
BAC,20140103,FINRA,Close,0
BAC,20140103,BATS,Regular,7658362
BAC,20140103,BATS,Open,0
BAC,20140103,BATS,After-Hours,39675
BAC,20140103,BATS,Close,0
BAC,20140103,Direct Edge X,Regular,9491795
BAC,20140103,Direct Edge X,Open,0
BAC,20140103,Direct Edge X,After-Hours,549773
BAC,20140103,Direct Edge X,Close,0
BAC,20140103,NASDAQ OMX,Regular,10509383
BAC,20140103,NASDAQ OMX,Open,200
BAC,20140103,NASDAQ OMX,After-Hours,44966
BAC,20140103,NASDAQ OMX,Close,300
BAC,20140103,Direct Edge A,Regular,5060391
BAC,20140103,Direct Edge A,Open,0
BAC,20140103,Direct Edge A,After-Hours,12800
BAC,20140103,Direct Edge A,Close,0
BAC,20140103,CBOE,Regular,265706
BAC,20140103,CBOE,Open,0
BAC,20140103,CBOE,After-Hours,0
BAC,20140103,CBOE,Close,0
BAC,20140103,NYSE,Regular,15944471
BAC,20140103,NYSE,Open,1419506
BAC,20140103,NYSE,After-Hours,0
BAC,20140103,NYSE,Close,2358112
BAC,20140103,BATS Y,Regular,2970140
BAC,20140103,BATS Y,Open,0
BAC,20140103,BATS Y,After-Hours,1500
BAC,20140103,BATS Y,Close,0
BAC,20140103,NASDAQ OMX PSX,Regular,662782
BAC,20140103,NASDAQ OMX PSX,Open,0
BAC,20140103,NASDAQ OMX PSX,After-Hours,0
BAC,20140103,NASDAQ OMX PSX,Close,0
BAC,20140103,Chicago,Regular,341629
BAC,20140103,Chicago,Open,0
BAC,20140103,Chicago,After-Hours,0
BAC,20140103,Chicago,Close,0
BAC,20140103,National,Regular,1096381
BAC,20140103,National,Open,0
BAC,20140103,National,After-Hours,0
BAC,20140103,National,Close,0
BAC,20140103,NASDAQ OMX BX,Regular,5426061
BAC,20140103,NASDAQ OMX BX,Open,0
BAC,20140103,NASDAQ OMX BX,After-Hours,2000
BAC,20140103,NASDAQ OMX BX,Close,0
BAC,20140917,BATS Y,Regular,4118698
BAC,20140917,BATS Y,Open,0
BAC,20140917,BATS Y,After-Hours,0
BAC,20140917,BATS Y,Close,0
BAC,20140917,NYSE Arca SM,Regular,5408842
BAC,20140917,NYSE Arca SM,Open,50
BAC,20140917,NYSE Arca SM,After-Hours,102974
BAC,20140917,NYSE Arca SM,Close,0
BAC,20140917,FINRA,Regular,33336270
BAC,20140917,FINRA,Open,0
BAC,20140917,FINRA,After-Hours,0
BAC,20140917,FINRA,Close,0
BAC,20140917,BATS,Regular,4076369
BAC,20140917,BATS,Open,0
BAC,20140917,BATS,After-Hours,14750
BAC,20140917,BATS,Close,0
BAC,20140917,Direct Edge X,Regular,8453312
BAC,20140917,Direct Edge X,Open,0
BAC,20140917,Direct Edge X,After-Hours,109497
BAC,20140917,Direct Edge X,Close,0
BAC,20140917,NASDAQ OMX,Regular,5501126
BAC,20140917,NASDAQ OMX,Open,300
BAC,20140917,NASDAQ OMX,After-Hours,27759
BAC,20140917,NASDAQ OMX,Close,19900
BAC,20140917,NASDAQ OMX PSX,Regular,686816
BAC,20140917,NASDAQ OMX PSX,Open,0
BAC,20140917,NASDAQ OMX PSX,After-Hours,600
BAC,20140917,NASDAQ OMX PSX,Close,0
BAC,20140917,Chicago,Regular,1573157
BAC,20140917,Chicago,Open,0
BAC,20140917,Chicago,After-Hours,0
BAC,20140917,Chicago,Close,0
BAC,20140917,Direct Edge A,Regular,2860283
BAC,20140917,Direct Edge A,Open,0
BAC,20140917,Direct Edge A,After-Hours,0
BAC,20140917,Direct Edge A,Close,0
BAC,20140917,NYSE,Regular,10492409
BAC,20140917,NYSE,Open,609670
BAC,20140917,NYSE,After-Hours,0
BAC,20140917,NYSE,Close,3112125
BAC,20140917,NASDAQ OMX BX,Regular,2475237
BAC,20140917,NASDAQ OMX BX,Open,0
BAC,20140917,NASDAQ OMX BX,After-Hours,0
BAC,20140917,NASDAQ OMX BX,Close,0
BAC,20140513,NYSE Arca SM,Regular,3133637
BAC,20140513,NYSE Arca SM,Open,100
BAC,20140513,NYSE Arca SM,After-Hours,106315
BAC,20140513,NYSE Arca SM,Close,8700
BAC,20140513,FINRA,Regular,23737334
BAC,20140513,FINRA,Open,0
BAC,20140513,FINRA,After-Hours,100
BAC,20140513,FINRA,Close,0
BAC,20140513,BATS,Regular,3439859
BAC,20140513,BATS,Open,0
BAC,20140513,BATS,After-Hours,37268
BAC,20140513,BATS,Close,0
BAC,20140513,Direct Edge X,Regular,4083927
BAC,20140513,Direct Edge X,Open,0
BAC,20140513,Direct Edge X,After-Hours,239203
BAC,20140513,Direct Edge X,Close,0
BAC,20140513,NASDAQ OMX,Regular,5575756
BAC,20140513,NASDAQ OMX,Open,200
BAC,20140513,NASDAQ OMX,After-Hours,27111
BAC,20140513,NASDAQ OMX,Close,166
BAC,20140513,Direct Edge A,Regular,2171990
BAC,20140513,Direct Edge A,Open,0
BAC,20140513,Direct Edge A,After-Hours,1800
BAC,20140513,Direct Edge A,Close,0
BAC,20140513,NYSE,Regular,7275719
BAC,20140513,NYSE,Open,465698
BAC,20140513,NYSE,After-Hours,0
BAC,20140513,NYSE,Close,1473107
BAC,20140513,BATS Y,Regular,2798448
BAC,20140513,BATS Y,Open,0
BAC,20140513,BATS Y,After-Hours,3900
BAC,20140513,BATS Y,Close,0
BAC,20140513,NASDAQ OMX BX,Regular,3269981
BAC,20140513,NASDAQ OMX BX,Open,0
BAC,20140513,NASDAQ OMX BX,After-Hours,700
BAC,20140513,NASDAQ OMX BX,Close,0
BAC,20140513,NASDAQ OMX PSX,Regular,263730
BAC,20140513,NASDAQ OMX PSX,Open,0
BAC,20140513,NASDAQ OMX PSX,After-Hours,1300
BAC,20140513,NASDAQ OMX PSX,Close,0
BAC,20140513,Chicago,Regular,271200
BAC,20140513,Chicago,Open,0
BAC,20140513,Chicago,After-Hours,0
BAC,20140513,Chicago,Close,0
BAC,20140513,National,Regular,98523
BAC,20140513,National,Open,0
BAC,20140513,National,After-Hours,0
BAC,20140513,National,Close,0
BAC,20140725,BATS Y,Regular,1752076
BAC,20140725,BATS Y,Open,0
BAC,20140725,BATS Y,After-Hours,0
BAC,20140725,BATS Y,Close,0
BAC,20140725,NYSE Arca SM,Regular,1612082
BAC,20140725,NYSE Arca SM,Open,100
BAC,20140725,NYSE Arca SM,After-Hours,29291
BAC,20140725,NYSE Arca SM,Close,364
BAC,20140725,FINRA,Regular,14657617
BAC,20140725,FINRA,Open,0
BAC,20140725,FINRA,After-Hours,100
BAC,20140725,FINRA,Close,0
BAC,20140725,BATS,Regular,1547793
BAC,20140725,BATS,Open,0
BAC,20140725,BATS,After-Hours,9445
BAC,20140725,BATS,Close,0
BAC,20140725,Direct Edge X,Regular,2698842
BAC,20140725,Direct Edge X,Open,0
BAC,20140725,Direct Edge X,After-Hours,132045
BAC,20140725,Direct Edge X,Close,0
BAC,20140725,NASDAQ OMX,Regular,2679526
BAC,20140725,NASDAQ OMX,Open,100
BAC,20140725,NASDAQ OMX,After-Hours,44274
BAC,20140725,NASDAQ OMX,Close,16
BAC,20140725,Direct Edge A,Regular,2035351
BAC,20140725,Direct Edge A,Open,0
BAC,20140725,Direct Edge A,After-Hours,900
BAC,20140725,Direct Edge A,Close,0
BAC,20140725,Chicago,Regular,335000
BAC,20140725,Chicago,Open,0
BAC,20140725,Chicago,After-Hours,0
BAC,20140725,Chicago,Close,0
BAC,20140725,NASDAQ OMX PSX,Regular,243894
BAC,20140725,NASDAQ OMX PSX,Open,0
BAC,20140725,NASDAQ OMX PSX,After-Hours,0
BAC,20140725,NASDAQ OMX PSX,Close,0
BAC,20140725,NYSE,Regular,4465833
BAC,20140725,NYSE,Open,495176
BAC,20140725,NYSE,After-Hours,0
BAC,20140725,NYSE,Close,1110794
BAC,20140725,NASDAQ OMX BX,Regular,1912398
BAC,20140725,NASDAQ OMX BX,Open,0
BAC,20140725,NASDAQ OMX BX,After-Hours,200
BAC,20140725,NASDAQ OMX BX,Close,0
BAC,20140918,NASDAQ OMX BX,Regular,2765968
BAC,20140918,NASDAQ OMX BX,Open,0
BAC,20140918,NASDAQ OMX BX,After-Hours,0
BAC,20140918,NASDAQ OMX BX,Close,0
BAC,20140918,NYSE Arca SM,Regular,7868792
BAC,20140918,NYSE Arca SM,Open,726
BAC,20140918,NYSE Arca SM,After-Hours,111226
BAC,20140918,NYSE Arca SM,Close,100
BAC,20140918,FINRA,Regular,46793997
BAC,20140918,FINRA,Open,0
BAC,20140918,FINRA,After-Hours,200
BAC,20140918,FINRA,Close,0
BAC,20140918,BATS,Regular,4521702
BAC,20140918,BATS,Open,0
BAC,20140918,BATS,After-Hours,20313
BAC,20140918,BATS,Close,0
BAC,20140918,Direct Edge X,Regular,9332019
BAC,20140918,Direct Edge X,Open,0
BAC,20140918,Direct Edge X,After-Hours,106583
BAC,20140918,Direct Edge X,Close,0
BAC,20140918,NASDAQ OMX,Regular,7705939
BAC,20140918,NASDAQ OMX,Open,400
BAC,20140918,NASDAQ OMX,After-Hours,32276
BAC,20140918,NASDAQ OMX,Close,17
BAC,20140918,NASDAQ OMX PSX,Regular,601792
BAC,20140918,NASDAQ OMX PSX,Open,0
BAC,20140918,NASDAQ OMX PSX,After-Hours,0
BAC,20140918,NASDAQ OMX PSX,Close,0
BAC,20140918,Chicago,Regular,2443272
BAC,20140918,Chicago,Open,0
BAC,20140918,Chicago,After-Hours,0
BAC,20140918,Chicago,Close,0
BAC,20140918,Direct Edge A,Regular,3613682
BAC,20140918,Direct Edge A,Open,0
BAC,20140918,Direct Edge A,After-Hours,0
BAC,20140918,Direct Edge A,Close,0
BAC,20140918,NYSE,Regular,16950885
BAC,20140918,NYSE,Open,844735
BAC,20140918,NYSE,After-Hours,0
BAC,20140918,NYSE,Close,3562966
BAC,20140918,BATS Y,Regular,4646519
BAC,20140918,BATS Y,Open,0
BAC,20140918,BATS Y,After-Hours,0
BAC,20140918,BATS Y,Close,0
BAC,20140307,NYSE Arca SM,Regular,6554481
BAC,20140307,NYSE Arca SM,Open,100
BAC,20140307,NYSE Arca SM,After-Hours,542957
BAC,20140307,NYSE Arca SM,Close,357
BAC,20140307,FINRA,Regular,43235398
BAC,20140307,FINRA,Open,0
BAC,20140307,FINRA,After-Hours,500
BAC,20140307,FINRA,Close,0
BAC,20140307,BATS,Regular,6371394
BAC,20140307,BATS,Open,0
BAC,20140307,BATS,After-Hours,182876
BAC,20140307,BATS,Close,0
BAC,20140307,Direct Edge X,Regular,9921765
BAC,20140307,Direct Edge X,Open,0
BAC,20140307,Direct Edge X,After-Hours,902870
BAC,20140307,Direct Edge X,Close,0
BAC,20140307,NASDAQ OMX,Regular,10023993
BAC,20140307,NASDAQ OMX,Open,100
BAC,20140307,NASDAQ OMX,After-Hours,112582
BAC,20140307,NASDAQ OMX,Close,500
BAC,20140307,Direct Edge A,Regular,4662830
BAC,20140307,Direct Edge A,Open,0
BAC,20140307,Direct Edge A,After-Hours,2500
BAC,20140307,Direct Edge A,Close,0
BAC,20140307,CBOE,Regular,14300
BAC,20140307,CBOE,Open,0
BAC,20140307,CBOE,After-Hours,0
BAC,20140307,CBOE,Close,0
BAC,20140307,NYSE,Regular,12698325
BAC,20140307,NYSE,Open,1710201
BAC,20140307,NYSE,After-Hours,0
BAC,20140307,NYSE,Close,3561119
BAC,20140307,BATS Y,Regular,3824354
BAC,20140307,BATS Y,Open,0
BAC,20140307,BATS Y,After-Hours,3800
BAC,20140307,BATS Y,Close,0
BAC,20140307,NASDAQ OMX BX,Regular,4093302
BAC,20140307,NASDAQ OMX BX,Open,0
BAC,20140307,NASDAQ OMX BX,After-Hours,6300
BAC,20140307,NASDAQ OMX BX,Close,0
BAC,20140307,NASDAQ OMX PSX,Regular,609714
BAC,20140307,NASDAQ OMX PSX,Open,0
BAC,20140307,NASDAQ OMX PSX,After-Hours,18846
BAC,20140307,NASDAQ OMX PSX,Close,0
BAC,20140307,Chicago,Regular,420900
BAC,20140307,Chicago,Open,0
BAC,20140307,Chicago,After-Hours,0
BAC,20140307,Chicago,Close,0
BAC,20140307,National,Regular,296096
BAC,20140307,National,Open,0
BAC,20140307,National,After-Hours,0
BAC,20140307,National,Close,0
BAC,20140306,NASDAQ OMX BX,Regular,5363074
BAC,20140306,NASDAQ OMX BX,Open,0
BAC,20140306,NASDAQ OMX BX,After-Hours,200
BAC,20140306,NASDAQ OMX BX,Close,0
BAC,20140306,NYSE Arca SM,Regular,7806428
BAC,20140306,NYSE Arca SM,Open,100
BAC,20140306,NYSE Arca SM,After-Hours,467910
BAC,20140306,NYSE Arca SM,Close,182
BAC,20140306,FINRA,Regular,56538253
BAC,20140306,FINRA,Open,0
BAC,20140306,FINRA,After-Hours,0
BAC,20140306,FINRA,Close,0
BAC,20140306,BATS,Regular,7943956
BAC,20140306,BATS,Open,0
BAC,20140306,BATS,After-Hours,123836
BAC,20140306,BATS,Close,0
BAC,20140306,Direct Edge X,Regular,8911819
BAC,20140306,Direct Edge X,Open,0
BAC,20140306,Direct Edge X,After-Hours,679443
BAC,20140306,Direct Edge X,Close,0
BAC,20140306,NASDAQ OMX,Regular,12165252
BAC,20140306,NASDAQ OMX,Open,400
BAC,20140306,NASDAQ OMX,After-Hours,158840
BAC,20140306,NASDAQ OMX,Close,182
BAC,20140306,Direct Edge A,Regular,5310986
BAC,20140306,Direct Edge A,Open,0
BAC,20140306,Direct Edge A,After-Hours,1800
BAC,20140306,Direct Edge A,Close,0
BAC,20140306,CBOE,Regular,17800
BAC,20140306,CBOE,Open,0
BAC,20140306,CBOE,After-Hours,0
BAC,20140306,CBOE,Close,0
BAC,20140306,NYSE,Regular,16346348
BAC,20140306,NYSE,Open,1760229
BAC,20140306,NYSE,After-Hours,0
BAC,20140306,NYSE,Close,7967222
BAC,20140306,National,Regular,582021
BAC,20140306,National,Open,0
BAC,20140306,National,After-Hours,0
BAC,20140306,National,Close,0
BAC,20140306,NASDAQ OMX PSX,Regular,799264
BAC,20140306,NASDAQ OMX PSX,Open,0
BAC,20140306,NASDAQ OMX PSX,After-Hours,1945
BAC,20140306,NASDAQ OMX PSX,Close,0
BAC,20140306,Chicago,Regular,1540895
BAC,20140306,Chicago,Open,0
BAC,20140306,Chicago,After-Hours,0
BAC,20140306,Chicago,Close,0
BAC,20140306,BATS Y,Regular,3916944
BAC,20140306,BATS Y,Open,0
BAC,20140306,BATS Y,After-Hours,800
BAC,20140306,BATS Y,Close,0
BAC,20140711,NASDAQ OMX BX,Regular,2929937
BAC,20140711,NASDAQ OMX BX,Open,0
BAC,20140711,NASDAQ OMX BX,After-Hours,1700
BAC,20140711,NASDAQ OMX BX,Close,0
BAC,20140711,NYSE Arca SM,Regular,4160703
BAC,20140711,NYSE Arca SM,Open,84
BAC,20140711,NYSE Arca SM,After-Hours,152981
BAC,20140711,NYSE Arca SM,Close,2424
BAC,20140711,FINRA,Regular,17877645
BAC,20140711,FINRA,Open,0
BAC,20140711,FINRA,After-Hours,0
BAC,20140711,FINRA,Close,0
BAC,20140711,BATS,Regular,4376708
BAC,20140711,BATS,Open,0
BAC,20140711,BATS,After-Hours,22840
BAC,20140711,BATS,Close,0
BAC,20140711,Direct Edge X,Regular,5278084
BAC,20140711,Direct Edge X,Open,0
BAC,20140711,Direct Edge X,After-Hours,225401
BAC,20140711,Direct Edge X,Close,0
BAC,20140711,NASDAQ OMX,Regular,4688271
BAC,20140711,NASDAQ OMX,Open,876
BAC,20140711,NASDAQ OMX,After-Hours,68407
BAC,20140711,NASDAQ OMX,Close,9600
BAC,20140711,NASDAQ OMX PSX,Regular,285830
BAC,20140711,NASDAQ OMX PSX,Open,0
BAC,20140711,NASDAQ OMX PSX,After-Hours,0
BAC,20140711,NASDAQ OMX PSX,Close,0
BAC,20140711,Chicago,Regular,199000
BAC,20140711,Chicago,Open,0
BAC,20140711,Chicago,After-Hours,0
BAC,20140711,Chicago,Close,0
BAC,20140711,Direct Edge A,Regular,2502684
BAC,20140711,Direct Edge A,Open,0
BAC,20140711,Direct Edge A,After-Hours,6000
BAC,20140711,Direct Edge A,Close,0
BAC,20140711,NYSE,Regular,9349149
BAC,20140711,NYSE,Open,552566
BAC,20140711,NYSE,After-Hours,0
BAC,20140711,NYSE,Close,1335030
BAC,20140711,BATS Y,Regular,2830651
BAC,20140711,BATS Y,Open,0
BAC,20140711,BATS Y,After-Hours,400
BAC,20140711,BATS Y,Close,0
BAC,20140304,NYSE Arca SM,Regular,5783708
BAC,20140304,NYSE Arca SM,Open,43
BAC,20140304,NYSE Arca SM,After-Hours,303710
BAC,20140304,NYSE Arca SM,Close,200
BAC,20140304,FINRA,Regular,39196450
BAC,20140304,FINRA,Open,0
BAC,20140304,FINRA,After-Hours,0
BAC,20140304,FINRA,Close,0
BAC,20140304,BATS,Regular,5020942
BAC,20140304,BATS,Open,0
BAC,20140304,BATS,After-Hours,57600
BAC,20140304,BATS,Close,0
BAC,20140304,Direct Edge X,Regular,10078989
BAC,20140304,Direct Edge X,Open,0
BAC,20140304,Direct Edge X,After-Hours,519019
BAC,20140304,Direct Edge X,Close,0
BAC,20140304,NASDAQ OMX,Regular,7253110
BAC,20140304,NASDAQ OMX,Open,800
BAC,20140304,NASDAQ OMX,After-Hours,82688
BAC,20140304,NASDAQ OMX,Close,8800
BAC,20140304,Direct Edge A,Regular,4404498
BAC,20140304,Direct Edge A,Open,0
BAC,20140304,Direct Edge A,After-Hours,5500
BAC,20140304,Direct Edge A,Close,0
BAC,20140304,CBOE,Regular,1072
BAC,20140304,CBOE,Open,0
BAC,20140304,CBOE,After-Hours,0
BAC,20140304,CBOE,Close,0
BAC,20140304,NYSE,Regular,13139000
BAC,20140304,NYSE,Open,933412
BAC,20140304,NYSE,After-Hours,0
BAC,20140304,NYSE,Close,5159462
BAC,20140304,BATS Y,Regular,3690004
BAC,20140304,BATS Y,Open,0
BAC,20140304,BATS Y,After-Hours,100
BAC,20140304,BATS Y,Close,0
BAC,20140304,NASDAQ OMX BX,Regular,4791670
BAC,20140304,NASDAQ OMX BX,Open,0
BAC,20140304,NASDAQ OMX BX,After-Hours,0
BAC,20140304,NASDAQ OMX BX,Close,0
BAC,20140304,NASDAQ OMX PSX,Regular,351838
BAC,20140304,NASDAQ OMX PSX,Open,0
BAC,20140304,NASDAQ OMX PSX,After-Hours,2000
BAC,20140304,NASDAQ OMX PSX,Close,0
BAC,20140304,Chicago,Regular,444600
BAC,20140304,Chicago,Open,0
BAC,20140304,Chicago,After-Hours,0
BAC,20140304,Chicago,Close,0
BAC,20140304,National,Regular,523079
BAC,20140304,National,Open,0
BAC,20140304,National,After-Hours,0
BAC,20140304,National,Close,0
BAC,20140327,NYSE Arca SM,Regular,9798559
BAC,20140327,NYSE Arca SM,Open,100
BAC,20140327,NYSE Arca SM,After-Hours,608163
BAC,20140327,NYSE Arca SM,Close,189
BAC,20140327,FINRA,Regular,59334515
BAC,20140327,FINRA,Open,0
BAC,20140327,FINRA,After-Hours,800
BAC,20140327,FINRA,Close,0
BAC,20140327,BATS,Regular,12123112
BAC,20140327,BATS,Open,0
BAC,20140327,BATS,After-Hours,809256
BAC,20140327,BATS,Close,0
BAC,20140327,Direct Edge X,Regular,16428194
BAC,20140327,Direct Edge X,Open,0
BAC,20140327,Direct Edge X,After-Hours,805422
BAC,20140327,Direct Edge X,Close,0
BAC,20140327,NASDAQ OMX,Regular,20151123
BAC,20140327,NASDAQ OMX,Open,252
BAC,20140327,NASDAQ OMX,After-Hours,110824
BAC,20140327,NASDAQ OMX,Close,50
BAC,20140327,Direct Edge A,Regular,6711150
